4450000	5.8415	24.0617
4460000	5.8406	24.0580
4470000	5.8398	24.0544
4480000	5.8389	24.0507
4490000	5.8380	24.0470
4500000	5.8371	24.0434
4510000	5.8362	24.0398
4520000	5.8353	24.0362
4530000	5.8345	24.0325
4540000	5.8336	24.0289
4550000	5.8327	24.0253
4560000	5.8318	24.0218
4570000	5.8310	24.0182
4580000	5.8301	24.0146
4590000	5.8292	24.0111
4600000	5.8284	24.0075
4610000	5.8275	24.0040
4620000	5.8267	24.0004
4630000	5.8258	23.9969
4640000	5.8250	23.9934
4650000	5.8241	23.9899
4660000	5.8232	23.9864
4670000	5.8224	23.9829
4680000	5.8216	23.9794
4690000	5.8207	23.9759
4700000	5.8199	23.9725
4710000	5.8190	23.9690
4720000	5.8182	23.9656
4730000	5.8174	23.9621
4740000	5.8165	23.9587
4750000	5.8157	23.9553
4760000	5.8149	23.9519
4770000	5.8140	23.9484
4780000	5.8132	23.9450
4790000	5.8124	23.9417
4800000	5.8116	23.9383
4810000	5.8107	23.9349
4820000	5.8099	23.9315
4830000	5.8091	23.9282
4840000	5.8083	23.9248
4850000	5.8075	23.9215
4860000	5.8067	23.9181
4870000	5.8059	23.9148
4880000	5.8051	23.9115
4890000	5.8043	23.9082
4900000	5.8035	23.9049
4910000	5.8027	23.9016
4920000	5.8019	23.8983
4930000	5.8011	23.8950
4940000	5.8003	23.8917
4950000	5.7995	23.8884
4960000	5.7987	23.8852
4970000	5.7979	23.8819
4980000	5.7971	23.8787
4990000	5.7963	23.8754
5000000	5.7955	23.8722
5010000	5.7947	23.8690
5020000	5.7940	23.8658
5030000	5.7932	23.8625
5040000	5.7924	23.8593
5050000	5.7916	23.8561
5060000	5.7909	23.8530
5070000	5.7901	23.8498
5080000	5.7893	23.8466
5090000	5.7885	23.8434
5100000	5.7878	23.8403
5110000	5.7870	23.8371
5120000	5.7862	23.8340
5130000	5.7855	23.8308
5140000	5.7847	23.8277
5150000	5.7840	23.8246
5160000	5.7832	23.8215
